News_id,Year,Title,Abstract
25489061,2007,white house renewed debate guantnamo,author talks discussions taking place us capital closing guantanamo bay cuba detainment facility many political advisers us president george w bush including secretary state condoleezza rice feel facility closed soon possible administration intends preserving positive legacy
24961912,2007,french bid immigrants son battles antiimmigration image,article author discusses candidate nicolas sarkozy eve presidential election france sarkozys status son immigrants evaluated noting despite roots support affirmative action france sarkozy popular immigrant populations country antisarkozy activities principal electoral rival sgolne royal described
25053225,2007,bush nominee get payment old job,article reports michael j baroody president george w bushs nominee head consumer products safety commission receive payment former employer national association manufacturers nam leaves job lobbyist payment extraordinary meaning baroody must recuse matters concerning nam two years baroody would still consider cases involving individual corporations nam members
25558443,2007,shift justices agree review detainees case,article reports decision united states supreme court review constitutionality enemy combatant detention program guantanamo bay naval base decision reversed previous decision hear case brought detainees claiming held illegally without recourse habeas corpus
24988769,2007,prenatal test puts syndrome hard focus,article reports new prenatal test identify syndrome babies much earlier parents syndrome children undertaking campaign educate new parents get news showing raising syndrome child plenty joy currently percent women told handicapped baby terminate pregnancy
24137614,2007,stent era heart bypasses get new look,article discusses heart bypass surgery article notes heart bypass surgeries become less frequent st century surgery may poised comeback cardiologists prefer heart bypasses using stents keep coronary arteries propped open article cites longterm risk stents reason surge popularity bypasses
23547376,2007,los angeles trying atone water sins,article reports city los angeles california use water owens river los angeles reversed policy regarding use owens river legal pressure sierra club owens valley committee owens lake water river first time years already return wildlife area
25746809,2007,japan learns dreaded task jury duty,article presents information japans preparation institute jury system criminal justice system jury system biggest change system since american occupation world war ii japanese must overcome deeprooted cultural obstacles reluctance express opinions public arguing others questioning authority mock trials held across country help familiarize people process
24861944,2007,guilty plea widens baseballs steroids scandal,article discusses kirk radomski former clubhouse assistant major league baseball mlb team new york mets pleaded guilty san francisco california federal court regards distributing performance enhancing drugs dozens former current mlb players
24988745,2007,kansas tornado renews debate guard war,article looks us governments slow response kansas tornado destroyed town greensburg governor kathleen sibelius says warned state ill prepared deal emergencies since large deployment soldiers equipment shipped iraq afghanistan several days men equipment came white house press secretary tony snow blamed governor asking help sooner
25946069,2007,state level obama proved pragmatic shrewd,article examines political career us senator barack obama member illinois state senate representing chicago despite unconventional background community organizer obama proved shrewd practical politician electorally within legislature capable forming agreements republican foes advance goals record supports obamas presidential campaign rhetoric consensus building
24257382,2007,school choice starts earlier frenzy,article discusses school choice new york city new york city plans open small themebased secondary schools september article discusses children attempting gain entrance schools article notes admission entrance schools often stressful confusing children
26246273,2007,us offer gradual cuts iraq plan,article reports administration us president george w bush announce plan strategic troop withdrawal iraq september congressional critics want withdraw us forces soon possible bushs plan would maintain presence area maintain security aid iraq troops least end term
25426353,2007,states face touchy decisions mentally fit vote,article examines us states cope election laws pertain voting mentally ill disabled mentally ill persons campaigned right vote question also raised increasing number elderly voters suffer alzheimers disease mental defects laws enable persons vote confounded difficulty defining constitutes awareness electoral process
23699451,2007,mayor plans cut property tax end sales tax clothes,article presents information new york city mayor michael r bloombergs plan cut citys property tax away sales tax clothes footwear bloomberg plans cut property taxes nearly citys booming economy real estate market cuts help benefit bloombergs reputation also increase speculation interest running national office
24500722,2007,us iraq role called illegal saudi king,article discusses statement king abdullah saudi arabia meeting arab league us presence iraq illegal foreign occupation admonished arab governments settle differences lest us continue dictate regional politics kings statements seen expose rift longtime allies
27629040,2007,concussions leave colleges players murky mood,article examines us universities colleges deal concussions suffered players football teams national football league nfl adopted rules handling injury school forms policy college football case tavitha pritchard stanford quarterback concussed november game treatment coach jim harbaugh teams medical staff used example
26463227,2007,plot suspect germany sees familiar face,article reports fritz gelowicz german man arrested planning series terrorist attacks various locations within germany especially areas known high number americans yearold suspect converted islam teenager following parents divorce gelowicz german intelligence watch lists known association radical islamics
23618119,2007,universities plum post top shaky,article discusses beleaguered university presidents pace university president david caputo faces large deficit sharply decreased enrollment possible noconfidence vote faculty former harvard university president laurence summers resigned controversyridden years top officials departed noconfidence votes gallaudet case western reserve baylor university maine presque isle
26412126,2007,two fronts one nuclear iran defiant,article reports government iran issued two press statements september indicating country reached technical goals nuclear program made new military political appointment iran announced centrifuges working enrich uranium brigadier general mohammad ali jafari appointed leader revolutionary guards ayatollah khamenei
27013549,2007,cia watchdog becomes subject cia inquiry,article reports michael v hayden director us central intelligence agency ordered inquiry work inspector general john l helgerson helgersons aggressive investigations agencys detention interrogation practices suspected terrorists created resentment among personnel current former officials say haydens inquiry improper attempt threaten helgersons independence
25255951,2007,presidents push immigration tests gop base,article discusses us president george w bushs immigration reform bill received strong criticism within republican party article explains conservative sect republican party reportedly bushs strongest ally expressed dissatisfaction major elements immigration bill debated upon us senate many conservative republicans opposing bill perceive giving amnesty illegal immigrants
26678887,2007,terror detention glimpses shadowy world pakistan,article focuses german gemdealer aleem nasir previously held without charges pakistan government suspicions terrorist links upon return home germany august faced investigation german officials germanys watch list since terrorist attacks nasir asserts innocent terrorist charges
23765889,2007,libby defense portrays client scapegoat,article presents information lewis libbys trial five counts lying investigators investigating cia leak libby former chief staff us vice president richard cheney began defense trial attorney theodore v wells jr asserting opening statement libby scapegoat used protect karl rove rove president george w bushs political adviser protected responsible keeping republicans office
24544257,2007,old church becomes mosque altered uneasy britain,article describes group muslims living great britain fought get permission mosque former methodist church clitheroe england sheraz arshad said group looking place worship years dwindling congregation caused church close used factory prolonged battle use church underscored unease britains minority muslim group
26387073,2007,bush offer relief home loans,article reports us president george w bush announce steps help americans credit problems meet rising cost home loans created subprime mortgage market crisis bush ask federal housing administration change mortgage insurance program allow additional homeowners join percent increase programs size
23690095,2007,churchs challenge holding young,article discusses evangelical pentecostal church fastest growing denomination us losing younger adherents exception ark salvation new millennium harlembased church attracted devoted core teenagers pastor danilo florian performs congregational baptisms delaware river
27973902,2007,personal touch richardson envoy role,article focuses diplomatic career us presidential candidate bill richardson governor new mexico ambassador united nations private citizen richardson used gift personal relationships achieve goals richardson made foreign relations iraq war main issues campaign
24400311,2007,gop first stop trail hotbed immigration politics,article discusses immigration key issue republican presidential candidates campaigning iowa u senators john mccain sam brownback support giving illegal immigrants path american citizenship move opposed many conservatives mccain favors proposal representative mike pence would require current illegal immigrant return home applying u citizenship
23963651,2007,shift accord north korea seems set,article discusses tentative agreement among us four nations provide north korea million economic aid fuel oil north korea begins disable nuclear facilities allow outside inspectors north korea two months complete initial disarmament steps removal nuclear weapons fuel topic negotiation undefined future time
27799069,2007,feeling heat clinton tries iowa close,article reports campaign us presidential candidate hillary rodham clinton responded tightening race iowa democratic caucuses january changing tactics clinton supporters focusing individual contacts iowans expect candidates considered essential delivering supporters caucus process
24544047,2007,hospitals call save patients,article discusses trend medical doctors send patients specialty hospitals financial interest offer full services hospitals call patients service surgery steve spivey died difficulty breathing spinal surgery hospital texas doctor duty encountered breathing difficulty died shortly transported fullservice hospital
23950972,2007,us says arms link iranians iraqi shiites,article reports united states military officials claimed iran supplying shiite terrorists iraq iran said supply deadly squat canisters called explosively formed canisters government serial numbers tie weapons iranian manufacture officials claimed without providing evidence iranian government authorized smuggling weapons iraq
23963648,2007,one year later golden mosque still ruins,article discusses fact one year later february repairs begun dome shiite shrine golden mosque destroyed sunni insurgent attack million annual pilgrims shrine samarra iraq ceased coming sunni residents want start leading rebuilding shiites cooperating government proposal send troops provide protection reconstruction met threatened bloodshed
24232427,2007,soldiers testify poor care walter reed,article discusses us congressional testimony given wounded soldiers problems walter reed army medical center apologies promises top army officials remediate substandard conditions acting secretary army pete geren conceded office let soldiers army chief staff general peter schoomaker said angry embarrassed
28048874,2007,taxi tv brisk traffic stuck,article discusses installing television screens inside new york city taxi cabs screens feature ads banks credit cards health tips movie times restaurant reviews taxi limousine commission expects march citys medallion cabs equipped monitors allow credit card payments electronic map television author states cab drivers wary new technology
27517194,2007,owners feel mortgage pain renters,article focuses economically painful byproduct slump us housing market thousands renters evicted apartments homes landlords defaulted mortgages properties entered foreclosure us states foreclosures highest percent properties owneroccupied banks ordinarily evict tenants foreclosure facilitate reselling property
25640328,2007,state finds easy fixes health care,article examines difficulties encountered governor edward rendell pennsylvania enacting proposals health care reform rendells plan stressed cost containment even citing one benefits universal access health insurance opposition institutions affected plan insurers doctors small businesses stalled state legislature refuses raise taxes needed fund rendells plan
27372289,2007,deadly fires expose disorder putins russia,article focuses prevalence deadly fires russia implications countrys political economic status russian fire deaths totaled rate ten times higher western nations nations legal system government unable deal problem firefighters underpaid fire inspection marred corruption high incidence drinking smoking russians leads many house fires
26147485,2007,select hospitals reap windfall child bill,article reports expansion childrens health insurance program passed us house representatives directs millions dollars medicare payments specific us hospitals hospitals named legislation provisions crafted apply individual descriptions provisions added democratic party representatives
26450399,2007,cabs strike street,article reports effects strike new york city taxicab drivers union leaders mayor michael bloomberg differed effectiveness random interviews revealed considerable inconvenience city residents tourists drivers striking dispute pay citymandated installation global positioning system technology credit card payment devices cabs
23601224,2007,bush plan iraq requests troops jobs,article discusses us president george w bushs january initiative regarding war iraq bushs plan involves committing additional troops well supplying approximately billion aid iraq form job program would help repair country iraq match incoming us troops forces skeptics question whether promised kurdish forces motivated help quell sectarian squabbles
23908618,2007,mormon candidate braces religion issue,article discusses former massachusetts governor mitt romney mormon religion might affect electability us presidential campaign romney disputed argument would loyal church country said shared many americans bafflement obsolete mormon practice polygamy also perceptions mormonism cult religion members take political direction churchs leaders
24111139,2007,iran expanding nuclear effort agency reports,article presents information irans expansion efforts enrich uranium experts said iran ready turn centrifuges devices used enrich uranium david albright former inspector said developing centrifuges faster expected us president george w bush positioned military forces could strike irans nuclear facilities us officials say military action planned
23786840,2007,hollywood sequel less shabby chic,article discusses rejuvenation hollywood boulevard vine street neighborhood los angeles california anastasia loukaitousideris chairwoman department urban planning university california los angeles calls hollywood renaissance comeback developer david malmuth says area historic value
24861929,2007,colt owner long ride derby,article presents information elizabeth valandos colt nobiz like shobiz qualified run kentucky derby horses must three years old derby must qualify qualifying stake races top money winners races take openings derby nobiz like shobiz qualified winning wood memorial
25640433,2007,public schools feed people summer,article reports dramatic expansion new york city education departments free meals program summer department delivers breakfast lunches summer schools housing projects libraries day camps well officials expect serve far million meals delivered summer million program far citys largest food relief program
24999373,2007,gop moderates warn bush iraq must show gains,article reports moderate republicans met us president george w bush warned conditions iraq need improve markedly fall republicans desert war warning issued legislators finding increased resistance constituents bushs iraq policy
27767274,2007,candidates firm immigration,article reports leading republican presidential candidates adopted softer language modify hard line policies illegal immigration debate conducted spanish language television network univision modification tone indicated candidates dilemma seeking support hispanic americans significant number republicans illegal immigration important issue
25905994,2007,swabs hand hospital cuts deadly infections,article examines series measures prevent spread drugresistant infections veterans administration hospital pittsburgh pennsylvania rigorous insistence cleanliness patient screening resulted sharp decrease number patients killed infections procedures relatively common european hospitals us hospitals cited cost concerns
25586615,2007,short money mccain campaign dismisses dozens,article reports us presidential campaign senator john mccain laid large number staff members due financial difficulties mccains campaign million hand struggled raise money considered favorite win republican party nomination mccain concentrate three states earliest primaries hoping victories could revive candidacy
27996064,2007,south korea boys kings revalues girls,article discusses change south korea made giving birth daughter event celebrated south korean society one patriarchal world renowned preference baby boys preference decreased fewer abortions sex baby revealed countrys economy allowed women work force become valued additions
25181448,2007,democrats debate fox reveals divide,article discusses ramifications leading democratic presidential candidates refusal participate political debate amongst candidates sponsored congressional black caucus television network sponsor fox news senators hillary rodham clinton barack obama former senator john edwards said participate edwards said fox news using relationship caucus promote image fairness network neither fair balanced leans right
25617815,2007,elderly investors instant experts abound,article examines insurance agencies hired sales representatives exaggerate falsify credentials financial experts market financial products elderly manipulated customers unwise investments enormous share wealth held persons prompted large insurance corporations offer elderly complex risky investments analysts say never
24825469,2007,firefighters symbol pride gets image upgrade,article focuses regulations governing arm patches uniforms new york city firefighters identify particular firehouse company belong companies chosen patches accompanying nicknames fire department deems inappropriate ordered create new ones past controversies sex alcohol involving several companies banned patches described
24421558,2007,utahan causes galore moves bush top list,article discusses salt lake city utah mayor rocky anderson march rally fourth anniversary iraq war anderson called impeachment us president george w bush labeled war criminal anderson appeared bill oreillys fox news show oreilly called kook view utahs conservative utah republicans mormons antibush remarks anderson given hope reelection
24862502,2007,pe classes turn video game works legs thumbs,article examines implementation video games gym physical education classes schools across us particular focus given game dance dance revolution expected utilized schools end decade commentary regarding educational trend school administrators teachers already using dance dance revolution physical education classes included
27767264,2007,clinton proudly talks scars keeping guard,article focuses us democrat presidential candidate hillary rodham clinton especially longtime friendship political science professor diane blair clintons campaign focused creating image candidate issue oriented unemotional although clinton refer scars several controversial experiences dating period us first lady related
27614120,2007,french suburbs rage new tactics,article focuses riots taken place suburbs paris france november rioters primarily youths african arab immigrant population poorer communities disturbances smaller widespread riots suburbs escalation violence rioters firing shotguns police wounded residents say government done nothing address social economic grievances
24258547,2007,mayors open doors many problems solved,article discusses mayor cory booker newark new jersey accessibility constituents socalled office hours session high school auditorium open comers described booker fields requests parking tickets endorsement local golf tournament religious proselytizing exconvicts job prospects attendees sessions claim mayors office failed follow issues
25686846,2007,parking spot price right tire,article reports soaring prices parking spaces private garages manhattan rest new york city condo development scheduled completed january asking apiece five remaining spaces eight potential buyers spaces open lots brooklyn queens harlem selling almost apiece
24597165,2007,dutch soldiers stress restraint afghanistan,article discusses counterinsurgency tactics used dutch military units afghanistan combat taliban dutch largely shunned engaging combat uruzgan province instead dutch troops undertaken efforts improve living conditions selfgovernance arguing reconstruction diplomacy population lured away taliban us officials warn tactics may make uruzgan region safe insurgents mass wider attacks
23668016,2007,military expands intelligence role us,article offers look united states department defense expanding role country using banking credit records terror espionage suspects living united states according article us central intelligence agency gaining access financial records us business enterprises efforts come part counterterrorism plan
24613696,2007,close gaps schools focus black boys,article discusses plan mentoring implemented ossining new york schools black boys program pairs male minority students black teachers oneonone guidance outside class homework help cultural activities school day top priority improving boys academic performance since student segment consistently ranks bottom grade test scores
27196875,2007,nononsense style honed advocate first lady,article discusses hillary rodham clintons nononsense administrative style prefers get hours sleep avoids latenight meetings meetings usually definite agendas used brainstorming described staff organized methodical disciplined former chief staff us president bill clinton leon e panetta said clintons smart hillary clinton organized bill clinton
27413066,2007,fed chief warns worse times economy,article reports us federal reserve board chairman ben bernanke testified joint committee congress continued problems housing market meant economy would slow notably remainder first quarter bernanke said decline home prices meant credit would remain tight gave indication board planned cuts interest rates desired many investors
24862327,2007,china additive animals food open secret,article focuses use chemical melamine fake protein animals food china substance touched nationwide recall pet food us still unknown melamine became fatal pet food us chinas use substance sparked debate screening food products entering us overview melamines industrial use china whether legal illegal provided
27591892,2007,amateurs unravel russias last royal mystery,article focuses amateur historians appear solved mystery surrounding fate two members russian royal family killed bolsheviks orders nikolai lenin july using clue audio recordings killers old soviet archives group found remains czar nicholas children aleksei maria less hundred yards rest family previously discovered outside yekaterinburg russia
24613482,2007,finally sound nd ave subway,article presents information another groundbreaking ceremony second avenue subway line new york city first groundbreaking occurred trains ever run second avenue governor nelson rockefeller mayor john v lindsay held first ceremony lack funding led delays next plus years recent groundbreaking governor eliot spitzer seems better chance seeing completion since funding certain
28048832,2007,facebook scholars link data,article reports social researchers using online social networking site facebook conduct experiments gather data team researchers harvard university university california los angeles used site examine interpersonal relationships profiled
25255937,2007,field paved gloves borrowed spirit real,article reports summer transformation asphalt lots city new york baseball fields dreams students struggle school authority figures street gangs get escape pressures lives play game members cut teams lack talent poor grades bad behavior
29435781,2008,gunman slays five illinois university,article reports asyet unidentified man several firearms entered classroom northern illinois university opened fire killing five persons wounding others taking life university president john g peters said gunman former graduate student school note headings northern illinois university currently unavailable
29984806,2008,publisher los angeles cuts worse,article focuses david hiller publisher los angeles times newspaper since appointment hiller controversial figure newspaper replaced two different editors due disputes staff cuts hiller insists necessary improve papers profit margins hiller ridiculed many employees fondness playing major role citys social scene
28599028,2008,french bank says rogue trader lost billion,article reports jerome kerviel midlevel employee french bank societe generale charged creating billion losses firm unauthorized stock trading kerviel auditor banks stock trading department used knowledge computer auditing systems carry false trades fraud detected weekend january bank prepared sell stock positions
28679985,2008,financial ties cited issue spine study,article reports study artificial spinal disk prodisc found insertion gave patients better relief back pain conventional vertebrae fusion surgery integrity challenged lawsuit filed dissatisfied patient doctors half research centers conducted clinical trials financial interest devices success lawsuit settled court
28625853,2008,forges coalition,article reports us presidential candidate barack obama decisive victory south carolina democratic party primary record turnout obama defeated main rival hillary clinton margin obama buoyed overwhelming support among african american voters remains clear favorite two candidates ahead february states hold primaries caucuses
29383525,2008,religion joins custody cases judges unease,article focuses role religion played increasing number child custody litigations custody conflicts general increased since growth religious intermarriage religious conversions us created grounds disputes judges extremely reluctant cite religious issues child custody rulings constitutional grounds
30067634,2008,competitors set say leno long live king,article reports abc fox broadcasting television networks sony pictures television preparing offer contracts late night talk show host jay leno contract nbc expires leno scheduled replaced host tonight show conan obrien program led ratings time slot decade leno could become highestpaid performer television history new contract
29331919,2008,terror case spain detects pakistani ties,article reports investigation planned terrorist activity barcelona spain resulted january arrest men revealed close ties suspects terrorist groups operating frontier regions pakistan many suspects pakistani immigrants spain case however rests disputed evidence provided informant
28064618,2008,us announces criminal inquiry cia tapes,article reports us attorney general michael b mukasey announced formal criminal inquiry destruction videotapes made central intelligence agency showing interrogation suspected members alqaeda career prosecutor john durham lead investigation could involve senior agency officials senior attorneys administration president george w bush
28137261,2008,town gazas edge israelis live fear rockets whine,article focuses conditions town sderot israel working class community borders gaza strip town hit rockets fired palestinian militants gaza believed associated group hamas controls territory eight residents sderot killed gaza hamas expected difficult issues us president george w bush visit israel expedite peace process
28793557,2008,satellite spotters glimpse secrets tell,article focuses satellite spotters persons whose hobby searching tracking secret us government satellites space ted molczan toronto canada cited example molczan made public information satellite us announced would fall orbit sometime
28344239,2008,obama giving clinton race backyard,article reports primary election race new york state us democratic presidential candidates hillary clinton barack obama clinton us senator new york support many state legislators labor unions obama enough support among black voters instance pose serious challenge
30107621,2008,us embrace musharraf irks pakistanis,article reports public opinion pakistan turned strongly us president george w bushs continued support countrys president pervez musharraf support continued despite parliamentary elections pakistan february musharraf overwhelmingly repudiated opposition leaders say us squandering chance gain new ally fight terrorism
28780636,2008,yahoo deal big next big thing,article reports microsoft corps acquisition yahoo inc may signal battle search engine company google inc acquisition may signal introductions new search engine technology computer industry analysts believe intel corp may introduce microcompressor called silverthorne nicholas carr author big switch rewiring world edison google claims microsofts deal risky demonstrates lack industry control
28438069,2008,feds chairman said back aid economy,article reports us federal reserve board chairman ben bernanke told members us congress could support tax spending measures stimulate economy even increased federal budget deficit provided measures quick temporary bernankes support considered political necessity measures become law
28713921,2008,narrowed fields hurtle toward big voting tests,article reports rudy giuliani john edwafds withdrew respective us presidential candidacies republican democratic party nominations left barack obama hillary clinton sole democratic candidates week february primaries states giuliani also endorsed john mccain currently considered republican favorite
29971913,2008,agency orders largest recall ground beef,us department agriculture ordered largest recall beef products us history video distributed us humane society showed abuse cattle sending downer cattle market cattle increased incidences mad cow disease e coli bacteria beef company thorn apple valley inc recalled beef raised california slaughterhouse run hallmark meat company
28857281,2008,congress votes stimulus billion,article reports us congress passed economic stimulus package involving billion tax rebates business tax cuts final bill close compromised reached president george w bush democratic party leaders house representatives february hoped bill spur consumer spending prevent recession
29360654,2008,arizona seeing signs flight immigrants,article reports hispanic immigrants mostly illegal aliens leaving arizona increasing numbers state one harshest laws us punish employers hire illegal aliens analysts believe overall decline arizonas economy due crash housing market responsible immigrants departure
28520105,2008,overseas investors buying us holdings record pace,article discusses growing incidence overseas buyers purchasing assets united states declining us dollar made transactions attractive foreigners often encouraged business government leaders effort prevent us economy sliding recession
30082968,2008,bernake says sagging growth chief concern,article reports ben bernanke chairman us federal reserve board testified house financial services committee us economic conditions weakened significantly second half bernanke indicated board prepared lower interest rates attempt prevent recession despite growing signs inflationary pressures economy
29383520,2008,buffett offers aid bonds price,article reports billionaire financier warren e buffett offered reinsure billion municipal bond insurance policies written troubled bond insurance firms mbia ambac financial financial guaranty insurance billion offer would support companys policies mortgagebacked securities cause difficulties would strip prime revenue source ambac rejected offer
28744800,2008,enlisting new donors obama reaped million january,article reports presidential campaign barack obama raised million funds january double monthly amount raised rival democratic party rival hillary rodham clinton far largest monthly total candidate election obama received contributions new donors campaigns decision concentrate raising large numbers small contributions seen major advantage obama
28103364,2008,aiming second clinton comeback,article discusses us democratic presidential candidate hillary clinton responding secondplace finish senator barack obama iowa caucuses january preparation new hampshire primary held january clinton focusing younger voters independents
29972467,2008,active successful gunman showed hints trouble,article examines steve kazmierczak opened gun fire northern illinois university shooting resulted kazmierczak killing five students others wounded reported article kazmierczak successful student showed little hints emotional problems according officials signs trouble kazmierczak stopped taking medication reportedly made seem irritable erratic
28651405,2008,high enthusiasm propels democratic voters,article reports indications democratic party voters enthusiastic us presidential election republicans four states nominating primaries caucuses held parties democrats set records voter turnout easily surpassed republican turnout democratic candidates also raised campaign funds republicans noted enthusiasm reliable forecaster elections eventual outcome
28556464,2008,hamas pierces egypt border opening gaza,article reports members militia group hamas destroyed large portion fence dividing gaza strip egypt tens thousands palestinians crossed breach purchase food supplies town rafah gaza total blockade israel response rocket attacks hamas members egyptian armed forces nothing prevent fences destruction entrance palestinian shoppers
29411782,2008,ending impasse iraq parliament backs measures,article reports iraqs parliament passed three laws designed foster political reconciliation shia sunni kurd communities federal budget law setting date provincial government elections amnesty prisoners held iraqi jails key issue sunnis many disputed details three proposals omitted leading fears conflicts postponed rather resolved
28450247,2008,secret service detailed look turmoil,article focuses civil rights lawsuit filed stephen howards us secret service howards arrested agents service june approached vice president dick cheney colorado ski resort denounced iraq war agents testified pressure change report arrest avoid unfavorable publicity cheney could violation federal law
28529988,2008,index hints wall st could fall today,article reports stock prices fell sharply almost international stock markets fears us economy headed recession price indexes germany several countries largest oneday decline since september terrorist attacks us markets closed martin luther king day fears decline reopen trading
29331907,2008,oilrich mideast shades ivy league,article describes international university education city located doha qatar us built acre campus outskirts doha financed local petroleum industry program composed schools five us universities including cornell virginia commonwealth university texas georgetown northwestern university education city islamic area attendance us schools cherished
30055523,2008,pieces texas turn primary puzzle,article discusses different areas state texas appear favoring different candidates democratic primary presidency gary mauro hillary rodham clintons texas campaign coordinator says like running national campaign one state barack obama cut clintons lead texas winner texas primary show win diverse national contest
28103394,2008,web delivers noontime video revitalizing lunch desk,article discusses popularity video delivered internet among office workers us noontime particularly notable hour internet video traffic increase growing numbers television stations produce video programming exclusively internet coghlan rob millis greenwich village connecticut produce threeminute webcast day seen times per week peak viewing pm pm
29383519,2008,obama captures contests big margins,article reports us presidential candidate barack obama defeated democratic party rival hillary rodham clinton wide margins primaries maryland virginia washington dc obama least percent vote election winning majority among groups older voters supported clinton earlier primaries obama appears significant lead race partys nomination
29331902,2008,kenyas middle class feeling sting violence,article reports racial social strife nairobi kenya resulted ethnic political violence since disputed election december battles pit ethnic groups luos kikuyus political groups orange democratic movement party national unity much warring factions country growing middle class cities separated violence
28520171,2008,republican field rides full force florida test,article discusses campaign efforts republican presidential frontrunners florida prepare january primary elections senator john mccain mitt romney rudolph w giuliani mike huckabee campaigns working towards targeted groups voters florida allows registered republicans vote primary put pressure field seven republican candidates
28556462,2008,next worry list shaky insurers bonds,article reports us government regulators financial services industry begun discussions possible action shore bond insurance companies mbia ambac two firms guaranteed trillion bonds may able repay investors borrowers default creating financial crisis officials met representatives major banks discuss possible bailout news meeting led dramatic rise stock prices
28103407,2008,debate two rivals go defiant clinton,article discusses heated clashes presidential candidates us presidential campaign new hampshire primary approaches three democratic contenders hillary rodham clinton barack obama john edwards attacked others positions health care iraq war debate manchester new hampshire obama edwards briefly joined forces criticize clinton representing status quo holding agents change
28744803,2008,online schooling grows setting debate,article focuses growth virtual public schools us children take part classes online children take least one class online state education officials legislatures struggling adapt standards regulations account schools raise many issues home schooling movement
28055476,2008,new losers wall st,article presents analysis us financial markets reverse usual results individual investors group better financial services industry largely due fact individuals able purchase complex derivative securities affected subprime mortgage crisis fall us home prices companies traded created securities suffered losses created collapse
28103329,2008,voter id laws set face crucial test,article reports us supreme court hear challenge indianas law requiring prospective voter show photographic proof identification many states passed similar laws citing need prevent voter fraud although cases documented general laws supported republicans democrats charge means suppress voting poor minority voters tend vote democratic decision expected june
28137254,2008,clinton victor defeating obama mccain also wins,article reports hillary rodham clinton scored narrow upset victory barack obama democratic party voting new hampshire primary clinton recovered loss obama iowa caucus january long struggle two partys nomination seems likely republican side john mccain defeated mitt romney revive campaign
29383518,2008,senate votes expansion spy powers,article reports us senate voted expand governments power spy us citizens give legal immunity telephone companies cooperated president george w bushs program eavesdrop without search warrants republicans democrats argued program essential national security democrats said party colleagues politically afraid accused weakness terrorism
29331912,2008,obama scores convincing wins three states,article reports us presidential candidate barack obama scored convincing wins rival hillary rodham clinton democratic party caucuses held louisiana kansas washington state obama twothirds vote two candidates remain roughly tied race nomination election calendar month february appears favor obama
28625854,2008,loan reviewer aiding inquiry big banks,article reports clayton holdings connecticut firm reviewed quality mortgage loans prominent investment banks agreed provide evidence new york state investigation banks evidence show banks detailed information risks posed subprime mortgages new york attorney general andrew cuomo investigating whether information withheld investors mortgagebacked securities issued banks
29331897,2008,maine obama clinton replaces campaign leader,article reports weekend us democratic presidential candidate barack obama presidential primary state maine candidate hillary clinton fired campaign manager patti solis doyle replacing another aide maggie williams disappointing super tuesday primaries clintons campaign lacking money obama also grammy award recording book audacity hope thoughts reclaiming american dream
28520134,2008,new global oil quandary costly fuel means costly calories,article describes rising fuel costs affecting cost food production malaysia india bakeries united states costs palm soybean vegetable oils going food revolts breaking urban slums rural farms shutting growing world middle class demand meat crops increasing driving cost commodity ingredients
28064624,2008,states hesitate lead change executions,article focuses reluctance us states change means capital punishment lethal injection despite fact less painful means available state officials reluctant switch onedrug method used veterinarians euthanize animals political concerns january us supreme court hear case baze v rees argues threedrug method used executions constitutes unconstitutionally cruel unusual punishment
28064611,2008,iowans hear barrage final pleas first votes,article reports republican democratic party presidential candidates campaigned constantly iowa final day states party caucuses first votes cast us presidential election television radio advertisements candidates omnipresent public opinion polls showed close race parties voter turnout expected decide outcome
28103350,2008,defying us plan prison expands afghanistan,article focuses us detention center suspected terrorists military base bagram afghanistan center holds prisoners twice number held guantanamo naval base protests conditions center made department defense international red cross organization allowed access prisoners violations geneva conventions cited
28831367,2008,study undercuts diabetes theory,article reports study conducted national heart lung blood institute national institute diabetes digestive kidney diseases found results directly contradicting accepted medical theory link type diabetes heart disease study found lower blood sugar levels thought prevent risk heart disease actually increased type diabetics risk death heart troubles cardiologists expressed shock results
30067631,2008,democrats clash health trade rival tactics,article reports us presidential candidate hillary rodham clinton sharply challenged democratic party rival barack obamas views health care iraq war trade issues campaign debate event final debate two march primaries ohio texas advisers admitted clinton must win realistic chance becoming partys nominee
